,t,t_p,U,U_p,W,W_p,cohen_d,AUROC,corr,corr_p,mut_info
461__label.5,-69.37272355247103,0.0,6152968.5,0.0,81.60765766061353,0.0,1.4034749757537894,0.8278201210554152,0.5384180513649763,0.0,0.1708554704665899
461__label.6,3.4406630979957744,0.0006712219027046255,1780039.0,0.028075582286996477,-2.574346426487506,0.010042966031874939,-0.16743403012575042,0.5400184330343275,-0.02314408691447834,0.007994595061129,0.0019546034279855906
462__label.0,14.353637517622628,6.08681607687303e-42,4648336.0,9.997558690226901e-14,-10.10052291246002,5.494840238927239e-24,-0.3583630906026478,0.5875144261145947,-0.07654011113648153,1.58944343964994e-18,0.020759097606066534
462__label.1,-210.26244951897402,0.0,471584.0,0.0,456.32650015699215,0.0,3.559711262562491,0.9872972456741359,0.8554429203078262,0.0,0.5105129601976386
462__label.2,26.084032325224555,4.049938278302664e-118,5346741.0,7.70106448856611e-24,-15.872935373028483,9.756896630692687e-57,-0.5102217801033074,0.6127465946050017,-0.1140310731254988,2.9274871634290942e-39,0.026523201234933014
462__label.3,42.325660452191144,7.171230506168405e-296,8060905.0,1.1271029152526377e-84,-34.576286818109,5.741354386295992e-262,-0.6344530771917732,0.6885225248002569,-0.16310946242377644,5.597849082846693e-79,0.05305652205586897
462__label.4,25.34468509235971,4.9904183467916585e-138,14701201.5,2.2050937110979325e-08,-7.377285543961655,1.615492911419367e-13,-0.33325520247906426,0.5353206855040452,-0.13183813596976873,5.353202251921171e-52,0.13513199886601712
462__label.5,95.74145976131662,0.0,31230725.5,0.0,-119.41403768809032,0.0,-1.5112325095907793,0.8739363017934447,-0.5668051361041311,0.0,0.22315035543151418
462__label.6,3.223894295803311,0.001397336083236145,1522602.0,0.036624778099287006,3.7151680690407702,0.0002030686756359854,-0.09065424107098873,0.5380813868825722,-0.012533335922256066,0.15095211088471533,0.01578126831380544
463__label.0,-6.514022200986894,1.3834976699101133e-10,3079738.0,4.682635415462612e-21,9.306262686829188,1.3240955084591707e-20,0.243501377352897,0.6107444677722716,0.0520898507729982,2.3333045810841343e-09,0.015553205836058348
463__label.1,18.07964743321133,3.5330203429992465e-72,19978761.5,2.1051164509159605e-12,-7.116612879692244,1.106115922474726e-12,-0.27235116712267554,0.5381550244909385,-0.12537802655142705,3.694479405428775e-47,0.04944011656771852
463__label.2,33.45476561719321,6.777442576110703e-156,7399202.5,6.072245295251643e-212,-34.27565425164833,1.809509210104834e-257,-1.0717589615043805,0.8479625503961787,-0.23438712377261886,2.350793737264515e-163,0.07571245816274841
463__label.3,-87.5102773977683,0.0,399018.5,0.0,98.561240000652,0.0,4.611960949186412,0.9659178187732007,0.7686845542474048,0.0,0.20223043221506543
463__label.4,19.343935181018555,3.1826221822635986e-82,14470343.0,2.012912545473449e-05,-5.458799004949222,4.7936604629272106e-08,-0.233305967481832,0.5269143433098759,-0.09270923586569214,1.8215396256441662e-26,0.0771142746974951
463__label.5,14.469895771269425,4.3275396878188414e-47,17806382.0,0.7559406756651754,0.3297893701131902,0.7415591198762785,-0.20724863973889263,0.5017200726444424,-0.09393350615201454,3.95934439235488e-27,0.0369798579168128
463__label.6,24.410299027990252,6.884037378682603e-71,2848649.5,7.013779571696678e-89,-25.49298089610588,2.358211430440716e-143,-1.1000628341538694,0.8642076040210469,-0.1503708975123324,2.856408160747358e-67,0.028404920783355325
464__label.0,22.96374222300639,2.207761376449737e-89,5474338.0,7.397777392895877e-60,-19.504761724982444,1.0002213710190143e-84,-0.6706211613558438,0.6919148160604823,-0.1421946890905081,2.8141117516479516e-60,0.025894058389356767
464__label.1,-106.64454057839106,0.0,3690716.5,0.0,145.0204567114091,0.0,1.86147026947368,0.900585547885608,0.6536698382965378,0.0,0.2848837689532755
464__label.2,5.857024621294594,6.440429900434641e-09,4318826.0,0.6517641689612008,0.6991239728122414,0.4844745580223936,-0.13720061908004386,0.5050544015145785,-0.030850032689738648,0.000406599924326397,0.03723410646618541
464__label.3,-45.20693889604452,1.9343520699438586e-262,2170451.5,2.917877188542136e-232,53.02840676476175,0.0,1.2487502046313521,0.8146107978277246,0.30942560436871636,2.537005099412791e-289,0.0655487493922089
464__label.4,72.49400712899822,0.0,20479976.5,0.0,-59.22416763203575,0.0,-0.9485757064170449,0.7457455133232977,-0.35404700778445586,0.0,0.13305641868906126
464__label.5,69.8544384011973,0.0,28211279.5,0.0,-73.38686140219757,0.0,-1.09795535279432,0.7894424762912158,-0.4471048795120663,0.0,0.13070502655940142
464__label.6,1.948025650145654,0.05242793740477049,1636507.0,0.846587630665475,0.25745226648812514,0.7968296593994378,-0.0889048952157913,0.503525515008543,-0.012291518287217178,0.15899345181543212,0.007412668228548691
465__label.0,-7.073803884115944,3.1662560770943737e-12,3764676.0,0.03984488498648189,3.193649400804137,0.0014048662229845636,0.17495329438679502,0.5241734978608715,0.037450622441840505,1.7647440180410953e-05,0.022332435890657143
465__label.1,120.6266991449219,0.0,34118722.5,0.0,-159.95017857416053,0.0,-2.0930080409055076,0.9190340423547794,-0.6966971954578364,0.0,0.3168158397085514
465__label.2,-41.650158931855906,1.4848103892091856e-222,2002839.5,7.308024016792129e-129,40.054223956684616,0.0,0.9151382983431543,0.7704708189221463,0.20164130750779158,1.5473204198804979e-120,0.03642677470037903
465__label.3,-45.82634352135387,1.86791449850793e-310,3228697.5,5.629351258502745e-119,40.67859318178691,0.0,0.7851659140223125,0.724220673173015,0.20044346741661087,4.1995644645963296e-119,0.047375313275061615
465__label.4,-87.13940076241168,0.0,3930452.0,0.0,100.58772497506405,0.0,1.3422248195470627,0.8568788912266292,0.47219069360463467,0.0,0.15098395153376143
465__label.5,-5.241962709703237,1.6225295602046388e-07,17807742.5,0.7611764299837442,0.3287127063732179,0.7423728492861651,0.08898116734806341,0.5016820014719174,0.04047579650505037,3.4877834982961464e-06,0.07398448070282071
465__label.6,-14.79362168501503,3.96380143064398e-37,1128965.0,5.440412571644829e-18,12.725242261852346,4.281448100453656e-37,0.5661570649458201,0.657500813043647,0.07804103844048133,3.3692219952494744e-19,0.006272392322669962
466__label.0,1.6715394358090305,0.09498042850809411,3693663.0,0.004824886536290378,4.635314904856022,3.5639450536071623e-06,-0.040410700894404177,0.533149002631111,-0.008656090751839738,0.3212617523561829,0.030967533342487696
466__label.1,-138.2858660269512,0.0,3314269.0,0.0,149.4741603417416,0.0,2.107090117995426,0.9107256716156025,0.699097657297225,0.0,0.3827274701880834
466__label.2,34.974632152517934,2.2659214733642165e-184,6078552.0,5.349939725647381e-69,-27.31171361956653,3.079174846252692e-164,-0.6681308895319518,0.6966135143126293,-0.14863356171429914,9.457616049663493e-66,0.029698562898200276
466__label.3,-63.59493224732129,0.0,1333539.5,0.0,70.82204346159043,0.0,1.5032384257511664,0.886095669969951,0.3647255947542901,0.0,0.08611762822775293
466__label.4,60.373096702465396,0.0,18367427.5,1.5069979806105826e-157,-38.40846503739495,0.0,-0.7184768478308569,0.6688204280613289,-0.2756302845397686,1.3328870536453282e-227,0.1704599148947843
466__label.5,92.5961609330352,0.0,30274186.0,0.0,-104.42071789405614,0.0,-1.4100929280335344,0.8471692453205059,-0.5402172162737857,0.0,0.20275602352881328
466__label.6,31.48351131046184,6.513206831111758e-93,2920458.0,1.3556641746552193e-99,-30.865326717545546,3.4890029536641557e-209,-1.5069494478601706,0.8859924714585274,-0.2039779243960736,2.3250241086503205e-123,0.03711261498281615
467__label.0,22.761917894798952,1.9061668106833628e-91,4802588.5,9.148938292125293e-20,-16.19370745471209,5.585914511074753e-59,-0.495913932283396,0.6070107725521675,-0.10563582947591482,6.630637338668983e-34,0.029570903750270716
467__label.1,-154.28828060081995,0.0,1969080.0,0.0,228.50650083280308,0.0,2.4058680798539815,0.9469601608876199,0.7448596242401535,0.0,0.3754329544144599
467__label.2,-42.98792505319745,3.3919486526223283e-249,2719217.0,1.7365881149842492e-63,37.12208605752256,1.2370735522405557e-301,0.7793753454760466,0.688372607399156,0.17269445264953415,1.9054647082223624e-88,0.06549300267541613
467__label.3,47.434275655961265,0.0,8131926.5,4.361271064812121e-90,-36.32066634808121,7.635092309650712e-289,-0.7974456122887952,0.6945888290793796,-0.20344952860695587,1.0184217024965055e-122,0.04736880697885648
467__label.4,84.5895984497194,0.0,23300720.5,0.0,-92.77830339983406,0.0,-1.2986000385385297,0.8484583842210556,-0.46013569882839533,0.0,0.14409624396041565
467__label.5,49.24809033614863,0.0,24623745.5,8.941305981174034e-256,-42.331102186289904,0.0,-0.7695460653939808,0.6890517185895337,-0.3306350782102131,0.0,0.1336692551172567
467__label.6,-35.1382732433759,1.6086084829320064e-105,434817.0,9.618165121615466e-91,35.83238149910607,3.459792112500594e-281,1.3475210879386295,0.8680876121272133,0.18316319546930002,1.929217111147095e-99,0.028475068554817184
468__label.0,-15.47695530510687,6.016649172325536e-48,2900373.5,7.976978361017093e-30,19.394039187301406,8.665689377082337e-84,0.3619669036438572,0.6334147806074091,0.07730524568869615,7.234645167370666e-19,0.02800725464433329
468__label.1,-52.53624641866054,0.0,8763596.0,0.0,62.87776048470662,0.0,0.7689577171071256,0.7639406616867273,0.3360571281843925,0.0,0.2790030891941899
468__label.2,-58.82136546226497,1.0811187580558966e-307,959259.0,8.585699472571266e-266,70.58583393983132,0.0,1.6187133735039252,0.890067110863571,0.34216648474400935,0.0,0.08050361238020431
468__label.3,-93.19560706614475,0.0,543840.5,0.0,139.45287032305944,0.0,2.1670829557017446,0.9535478418181788,0.4917095742698619,0.0,0.1470558258249015
468__label.4,57.132666802361655,0.0,20183741.0,3.3142846281809003e-303,-55.34154348235173,0.0,-0.8240449774190527,0.7349585724783176,-0.31240813925781596,3.519033222909627e-295,0.11100981390677922
468__label.5,91.17835939414937,0.0,31030574.0,0.0,-116.39277370922574,0.0,-1.4641754524278794,0.8683354180833173,-0.5546451320564003,0.0,0.20350300111030628
468__label.6,0.6388168977224229,0.5234395808642789,1600711.0,0.4298458037440792,1.3970429367397694,0.16240065983091412,-0.021653307192132997,0.5143851084381796,-0.002993883918064132,0.7315592997839419,0.011728605311611684
469__label.0,65.78035104729007,1.258425644e-315,7412388.0,5.286592474217393e-302,-103.91596189827818,0.0,-2.0134363860995506,0.9368696415144491,-0.3960350554396004,0.0,0.08651532154052322
469__label.1,-9.223450882575987,3.324090377970865e-20,17468228.0,5.7095194559855656e-08,5.964998091633953,2.4463690098157253e-09,0.14125041741544608,0.5294695986458771,0.06540210039944673,6.281841149364909e-14,0.13323915704643108
469__label.2,50.710148535952904,2.4030216378044298e-262,7708083.0,8.344279494115511e-257,-77.69655768606155,0.0,-1.4307424309342704,0.8833608377856166,-0.3063818733709162,2.0529349726829906e-283,0.0730466979642983
469__label.3,22.42741984751536,4.231125661496504e-96,8028416.5,2.9578421523830625e-82,-32.16363723927211,5.694174673276149e-227,-0.47228888843308203,0.6857475182660063,-0.12214581512940614,7.858326757143415e-45,0.04495286305153501
469__label.4,-87.76648244242823,0.0,3014335.5,0.0,108.97915949495564,0.0,1.4626614235237618,0.8902378049713026,0.5041295421696763,0.0,0.18918008325446012
469__label.5,9.333512828318062,1.3121578187607966e-20,20219476.0,1.3150426299794354e-32,-12.10750633989601,9.637986710520444e-34,-0.17284043032178115,0.5658060706800203,-0.0784437521679282,2.210879395226073e-19,0.03482444384783956
469__label.6,8.664482985899909,4.519454168669952e-16,2131168.0,8.816023615904884e-16,-9.308930885245077,1.2912550765360356e-20,-0.5372241853359382,0.6465420161540851,-0.07407530051116021,1.9036836384510232e-17,0.007490342675124051
470__label.0,14.875729362016932,4.913056684931055e-44,5113622.0,1.5622875384419558e-35,-17.031364147084822,4.807044696224645e-65,-0.4728716179171382,0.6463230486558988,-0.10077858210470188,5.383721034872802e-31,0.016177690471617545
470__label.1,99.84661085893276,0.0,33288584.5,0.0,-144.3131796628349,0.0,-1.6724657258040214,0.8966731499780993,-0.6130900459187627,0.0,0.26377001713260495
470__label.2,-6.44555269827218,1.8018506674015512e-10,4017231.0,0.00040386470071295124,5.513178504135689,3.524104802451562e-08,0.14901525319330086,0.539617756874394,0.03350373004421282,0.0001229990339308554,0.028422621108586732
470__label.3,3.365210785966429,0.0007868404770439511,6206303.0,0.0018431675335814572,-4.121306152856645,3.767303875279146e-05,-0.08110160095092307,0.5301116203745619,-0.02112844298199274,0.015467133511776459,0.02527295680340802
470__label.4,-20.275400866730436,1.752366293221592e-88,10623120.0,7.124988621921492e-72,21.325638485107113,6.565165481732172e-101,0.345569188190522,0.6131761148507671,0.13662030035814066,9.677260071929813e-56,0.05416409517414067
470__label.5,-64.83772512433335,0.0,6466508.5,0.0,79.26093079734363,0.0,1.110036898505528,0.819046261861388,0.45102820819359246,0.0,0.17199815463694246
470__label.6,-32.31113726860033,2.2055568821301332e-93,266726.0,4.716941028817809e-117,33.25256084525355,1.8745444019959922e-242,2.439092478811319,0.9190821343973283,0.3195586853867774,1.67192975846835e-309,0.06117590214644775
471__label.0,-40.29454796357708,4.974008719405023e-187,1162735.0,5.844880200096061e-198,60.04156561870342,0.0,1.4202321434356322,0.8530391120073175,0.2910578254313596,9.929674031861786e-255,0.0447263388308452
471__label.1,12.188756989728228,5.468330893534795e-34,18356118.0,0.3064233310124347,1.1272427369214542,0.2596398658342922,-0.1832459322840888,0.5055530778597783,-0.08472329009450852,2.3492184975914914e-22,0.11288313775310233
471__label.2,-24.795275268124637,5.369003683421645e-107,2426589.0,2.22579420622023e-87,38.13047339586099,0.0,0.5351285387199007,0.7219083276605401,0.11951987104491701,5.505816872723981e-43,0.04606651442549148
471__label.3,-93.11262061745661,0.0,557682.0,0.0,147.32679683625605,0.0,2.3304786949126983,0.9523655695389467,0.5190560822481264,0.0,0.13815924831781823
471__label.4,86.86552653854397,0.0,23432417.5,0.0,-100.60957785424627,0.0,-1.1997662120330634,0.853253919355978,-0.4318625974671332,0.0,0.15062303114290954
471__label.5,7.164463690231884,8.535509912842141e-13,19203250.5,1.4525234924729608e-11,-6.6458778332797115,3.0141519062758e-11,-0.13354039458545466,0.5373688076629253,-0.06068270128348323,3.4104049053176183e-12,0.0355086227014374
471__label.6,-15.513405505508551,2.6615137203705617e-39,843303.0,6.059968111569312e-41,22.329534325873436,1.909060879021492e-110,0.7787782309872804,0.7441633780871388,0.10705901292557624,8.767871917771484e-35,0.011512050084814485
472__label.0,35.45427646578153,1.0561619203351699e-156,6873079.5,9.9584692835917e-216,-38.89147231824146,0.0,-1.6606666251155775,0.8687051362213243,-0.3351580761764573,0.0,0.07777909033389618
472__label.1,-13.32226174289274,3.3036740797308775e-40,15743070.5,1.8886311461590476e-44,15.45318572906279,7.180501838664155e-54,0.21127805203038952,0.5759390545560057,0.0975686062596259,3.7866978023926695e-29,0.06531418140429812
472__label.2,-68.66294713930792,0.0,463369.0,0.0,92.72726912157317,0.0,2.170921503770585,0.9468970393749155,0.438834973518426,0.0,0.11324417742062676
472__label.3,-11.893489845373164,4.0005824955567606e-31,4667059.0,1.0248972965924988e-25,14.065808886507087,6.161430559486608e-45,0.2699173662589021,0.6013629677968216,0.07016076225726949,8.332139535979324e-16,0.022867589166561952
472__label.4,61.91037579606097,0.0,22468408.5,0.0,-72.07721620939564,0.0,-1.0756810738962566,0.8181510769990409,-0.3944804075271159,0.0,0.14220706963307972
472__label.5,-12.246395143651728,3.1671536053776566e-34,15311188.5,3.129353466326827e-38,13.809295335203496,2.240121217821155e-43,0.208238270621007,0.5715436244427841,0.09437806124383138,2.2635420111393732e-27,0.027556913388755433
472__label.6,-29.486174100214182,1.5080086576265715e-87,455920.0,1.1125614167672136e-87,34.26589685686588,2.5287708949186223e-257,1.273989084016472,0.8616855001553279,0.1734774776647183,3.0293061431651977e-89,0.026201121694527596
473__label.0,2.4485228981840748,0.01455933953481422,4121918.0,0.07446336117410843,-2.3752856012459835,0.01753537622681908,-0.06734949072984635,0.5209791822840298,-0.014425497941164593,0.09832726220214383,0.017030713282973453
473__label.1,121.57903765139653,0.0,35108698.5,0.0,-195.42160043161834,0.0,-1.998156369954274,0.9457003879400872,-0.6799014852047545,0.0,0.3692820714997338
473__label.2,-40.74636827354611,1.1695041058706105e-220,1880181.5,2.162010513450819e-142,62.31883990794528,0.0,0.8428900477572481,0.7845276568727897,0.1862974387653228,7.2414052768733e-103,0.06956771066162437
473__label.3,-108.57210470807412,0.0,444297.5,0.0,166.583308640619,0.0,2.1423452008808366,0.9620503111669915,0.4874360591325289,0.0,0.14760929617652563
473__label.4,6.510654683613618,7.785043715689156e-11,13798693.5,0.6970878989414342,-0.5114649469878297,0.6090255273945567,-0.08539843462157688,0.5024573034714348,-0.03406194382506255,9.458152404452209e-05,0.13966976773282513
473__label.5,-43.2646356789648,0.0,10031214.0,0.0,49.828294665023584,0.0,0.7225556801220128,0.7192943191262519,0.3124744524655864,2.60258397702721e-295,0.11559383248159238
473__label.6,-27.76526585040688,1.1779520375209662e-82,597092.0,1.4556566562196984e-68,36.60080136275363,2.7773450913976663e-293,1.1108337956126726,0.8188575159210935,0.15180944224673348,1.5253370682460483e-68,0.0215145703595665
474__label.0,10.949418973428205,2.728596630960811e-26,4795266.0,1.8821751308741518e-19,-16.60268169054125,6.664567438796117e-62,-0.2450068433812816,0.6060852640723107,-0.0524110183570297,1.8598618729698583e-09,0.03970073900431115
474__label.1,-82.09409319202457,0.0,7138019.5,0.0,81.73070084800203,0.0,1.2120497351539223,0.8077277683684598,0.49020180985570283,0.0,0.19630149670719876
474__label.2,31.864864015312154,2.1457144209658182e-163,6096385.0,2.1149294622381127e-70,-37.52512646283054,3.5863666453327624e-308,-0.5828231082443389,0.6986572097191566,-0.12999958176096588,1.352523347008089e-50,0.05499923155950692
474__label.3,40.830994288484725,3.104477509450887e-264,8558987.5,3.1443750889186976e-126,-48.032084026200586,0.0,-0.6913955158531401,0.7310662615716026,-0.177306788864901,3.315162467054907e-93,0.06889773367146335
474__label.4,-42.82935599549069,0.0,7746088.5,3.5881986646988887e-261,41.51607295818661,0.0,0.7787976516457884,0.7179386048279794,0.2968051545513815,2.782314951206548e-265,0.06453813715469914
474__label.5,67.48345940537085,0.0,29349099.5,0.0,-74.74727996294546,0.0,-1.4252577735892284,0.8212823451058745,-0.5443121545923792,0.0,0.1739271637753066
474__label.6,15.84375334658402,5.368351380939246e-41,2298249.0,2.6464852429538287e-27,-20.591646029408704,3.261000895480812e-94,-0.600459563685841,0.6972301301840633,-0.08273796309022886,2.1657516253863444e-21,0.013899246187526915
475__label.0,-54.80280309807608,4.750538117409628e-256,563594.0,5.537306256045262e-291,66.53045916186811,0.0,2.1504735820086984,0.9287659916426806,0.4183965707095038,0.0,0.0950977448649788
475__label.1,-48.47303447836827,0.0,9698619.0,0.0,56.00004696047754,0.0,0.7919689679940921,0.7387545496514745,0.34493257062257243,0.0,0.11061659809669
475__label.2,2.5220684403810503,0.011836830327823443,4549191.0,0.056648839697406916,-2.5984045362847823,0.009365808318861586,-0.06594642745882674,0.5213458616113483,-0.01483371079387202,0.08916857415196781,0.012383319506408252
475__label.3,-24.781489861007874,2.3755807066537428e-113,3638765.0,2.8881148283416703e-85,27.607635722577772,9.009945624246785e-168,0.5310433253139603,0.6891947411668036,0.13707122368753355,4.2242236996838255e-56,0.032686037391833844
475__label.4,7.182380558042594,7.54289562596153e-13,14601353.0,5.190231443834601e-07,-6.104929014541479,1.0284638039457156e-09,-0.11400607416184894,0.5316848624411105,-0.04545174203977602,1.8809234396282732e-07,0.05403541356927666
475__label.5,96.49211948736091,0.0,32049159.0,0.0,-128.75491667679748,0.0,-1.6963409256014192,0.8968387075109765,-0.6112185099823602,0.0,0.25203616688400077
475__label.6,-13.880533763928515,2.100396509162722e-33,881414.0,2.561358046454641e-37,14.847306161255805,7.242081959159381e-50,0.7541191610076668,0.7326014727011494,0.10370616653743676,9.861888786793124e-33,0.011011561733808684
476__label.0,52.576001322730015,1.46753662960659e-245,7309302.0,2.1927237386585043e-284,-59.39963879126258,0.0,-2.0856162448972433,0.9238403527258484,-0.4079045564593393,0.0,0.09793273331947905
476__label.1,70.26599663546551,0.0,30569305.0,0.0,-90.12943886357694,0.0,-1.0937071879885982,0.8234256703522874,-0.4525541878572985,0.0,0.20245464957248438
476__label.2,-52.68853958388732,4.8747420768535444e-272,939271.0,6.733242162870478e-269,57.18290998026254,0.0,1.5182373594722467,0.8923577733312246,0.3232117053628275,5.6557997e-317,0.07176289320489926
476__label.3,2.254296664124558,0.024315644207843743,5748968.5,0.3545232496553645,1.3332256900496469,0.1824577511516433,-0.04497776100265446,0.5089516243378199,-0.011719336698946188,0.17930599406013537,0.028941487055797133
476__label.4,10.675409205401538,1.9860690304266417e-26,15039396.5,4.4931237309790375e-14,-9.403267936050607,5.2894175519152e-21,-0.16137613095223,0.5476355142773288,-0.06427055828592301,1.680848332097959e-13,0.059791726417560254
476__label.5,-79.79143886538489,0.0,5485669.0,0.0,97.87636034135853,0.0,1.359147518105078,0.8464933106109578,0.5261757768006657,0.0,0.19630239322368515
476__label.6,-18.29196363388493,7.592139778456264e-50,890183.0,1.6526406527308578e-36,20.438904869139368,7.541238012237494e-93,0.7265576504795745,0.7299411817528735,0.09995449738723672,1.6256799932938246e-30,0.014841960826947664
477__label.0,8.6932785391692,1.8138853667036615e-17,4050017.0,0.3119839360890435,-1.6591579971745942,0.09708395896031319,-0.21490702371594503,0.5118914410467212,-0.045986736837083396,1.3484601922806686e-07,0.025174796795133236
477__label.1,-161.30700954615668,0.0,1586366.0,0.0,274.13876662991714,0.0,2.6515620309960406,0.9572690812900694,0.7760130376059178,0.0,0.3858371639408471
477__label.2,-40.50378161654415,2.05319429375155e-215,2366137.5,8.468146127705036e-93,39.935697686494166,0.0,0.8819291065723652,0.7288361834822011,0.1946061340782654,3.0049184997625906e-112,0.04814000942191421
477__label.3,29.700772818916203,9.819692139599674e-153,7802300.0,2.083738871434348e-66,-24.00001040119706,2.7800889592513535e-127,-0.6177206863492508,0.6664337683236615,-0.15891785843430878,5.131149668857595e-75,0.02380429555302155
477__label.4,52.924401684738456,0.0,19093162.5,4.9086378028204343e-210,-42.13232036858136,0.0,-0.8015154642501802,0.6952469046791943,-0.30466976930708867,4.024663288449123e-280,0.08382649187876745
477__label.5,80.4968178163284,0.0,29343756.0,0.0,-87.37526317607195,0.0,-1.2508397948909034,0.8211328167630689,-0.4948417816478874,0.0,0.15375753058967234
477__label.6,9.364202462760872,1.9166272867874036e-18,1740356.0,0.12465342030697153,-2.8656254751716017,0.004161863032376003,-0.3000168307712882,0.5279796229419074,-0.041446222267704586,2.022964521287393e-06,0.015346231363665419
478__label.0,-36.39820188203694,5.37890964726889e-167,1392772.0,5.059652074564446e-167,43.78078962065148,0.0,1.195339582493209,0.8239641793776361,0.24805226880059203,2.4426387037417353e-183,0.037080706850022516
478__label.1,20.041488369770306,8.816280849097373e-88,21076687.5,1.0316093267915304e-35,-13.46174023529738,2.6265644605771416e-41,-0.33196536408728344,0.5677291496647756,-0.15224161425422508,6.289681755705576e-69,0.05610162841525712
478__label.2,-43.926665102212006,6.600358029012911e-222,1362772.0,5.566802691321539e-207,50.03428862206106,0.0,1.2800642051834321,0.8438237606379199,0.27671916669332086,1.8479516252717104e-229,0.05677102816205348
478__label.3,-48.71830496794618,4.161281369557929e-278,1472204.5,0.0,56.40101147018427,0.0,1.6606935200943393,0.8742515934175754,0.3971469956528607,0.0,0.08709303691372394
478__label.4,54.51129535807632,0.0,20702337.0,0.0,-58.24767641267513,0.0,-0.8677768599831855,0.7538424144703926,-0.3272521748699091,0.0,0.08839867599023843
478__label.5,3.178338930304779,0.0014867924614947936,18045504.0,0.3690147484576546,-0.9170414853560932,0.3591209016059488,-0.0578692676506841,0.5049713311898185,-0.026336051944612738,0.0025426891625027165,0.0249292934844052
478__label.6,6.578239416218201,2.3792659984170547e-10,1929818.0,2.732627199762253e-06,-5.586208049785448,2.3208118402067746e-08,-0.29516925712399583,0.5854575615486176,-0.040777670464186996,2.947941880645245e-06,0.0034034636815940544
479__label.0,-0.37570888233511307,0.7072444561343554,4106839.0,0.10486577890484126,-1.738547377381606,0.08211440960712663,0.013650789549404184,0.5190733110149601,0.0029241362421912505,0.7375798016512942,0.004398039833219958
479__label.1,-37.75599602620184,4.715685395948691e-294,12116679.0,2.259711656254638e-224,36.9595381796984,5.118522111421129e-299,0.6150649642927014,0.6736208255955285,0.2744415911190432,1.391547766151438e-225,0.05892496539674941
479__label.2,23.377741294791395,1.1470203445040043e-94,6541115.0,4.677871882796361e-110,-31.136969847124714,7.613805928023673e-213,-0.6302150233124264,0.749624105818796,-0.14036982440335205,9.016183231235722e-59,0.04180951825111734
479__label.3,71.89019736097684,0.0,11207894.5,0.0,-104.12159454168672,0.0,-2.771250532334103,0.9573227595207875,-0.5854373648661363,0.0,0.1736945085458137
479__label.4,21.35239668243812,8.81821411153455e-98,18169717.5,1.444331341123669e-144,-30.225443275229754,1.0971775000697188e-200,-0.35455739601625863,0.6616211353551508,-0.14010489056623715,1.4857567017784573e-58,0.06818440275783377
479__label.5,-31.025634325532184,1.6325489470272246e-201,12412980.0,1.778580676326682e-167,30.085179154552637,7.572364087586444e-199,0.5262716881988792,0.6526448341574391,0.23299322808921236,2.18050855116955e-161,0.03886547559735121
479__label.6,-5.956002816823871,8.029129828404956e-09,1426870.0,0.00022978147185802043,4.326029343718597,1.5182120674264096e-05,0.3141882031901778,0.5671240340556074,0.04340034073802371,6.513653254473268e-07,0.004439840750320334
480__label.0,-33.66866802372548,6.756850262529565e-147,1083068.0,2.719130042538307e-209,35.15619468031979,9.347868517506708e-271,1.5918269092000767,0.8631084167618086,0.32273979555518445,5.2900902e-316,0.07824501672822182
480__label.1,-57.17613156145586,0.0,8069747.0,0.0,70.02121850223786,0.0,0.8990377409619623,0.7826304250931332,0.3850093783522726,0.0,0.1361565849321389
480__label.2,59.0055045477771,8.799454183898756e-288,8163071.0,0.0,-65.75128624731815,0.0,-2.46963965549424,0.9355033200165943,-0.4856535402626094,0.0,0.12248593900273885
480__label.3,59.07470845839317,0.0,10387016.0,0.0,-75.21346150740354,0.0,-1.4711433185949838,0.8872073894259597,-0.35794565739518425,0.0,0.10957935502049398
480__label.4,-4.625835188341306,3.7882516175690896e-06,13862402.5,0.44920573840308886,-0.9008418517019496,0.36767241178314625,0.06970786743077383,0.5047771645761736,0.02780900211794818,0.001437150991533661,0.040594073891433435
480__label.5,19.57033334090284,5.641308808468536e-84,23085538.5,2.1082977275607825e-153,-30.229771353987758,9.624921552915883e-201,-0.30195816174310824,0.6460077317640343,-0.13618676677696875,2.1415209226345246e-55,0.0902833522125368
480__label.6,-6.920008151443028,3.1050520188972023e-11,1331252.0,1.321911180034393e-07,6.689566480591078,2.238326837640123e-11,0.2953412418569941,0.5961320965361914,0.040801390634387515,2.9091030987674625e-06,0.0028842264480428703
481__label.0,-9.063514004821068,9.859799741783317e-19,3129991.0,6.928977663108377e-19,13.412156638629774,5.132430069634533e-41,0.25473074757253245,0.6043928695970243,0.05448506486293319,4.1638297927449095e-10,0.015510822602225804
481__label.1,105.3893133746313,0.0,33525716.5,0.0,-147.4155242019274,0.0,-1.6295193515478634,0.9030606218575543,-0.6031210573128214,0.0,0.2666801543771986
481__label.2,-18.31215568502693,1.3780108985515305e-63,2839706.0,8.894489665760279e-55,26.62757511491501,3.255194810834553e-156,0.5222736118002644,0.6745643409360224,0.11668831732181309,4.842291959301949e-41,0.03142611444281518
481__label.3,-45.03622230890069,3.2990225091507816e-284,2685756.5,2.3120385193040085e-172,57.728500242406206,0.0,0.9015457160902972,0.7705960005261567,0.22869561298757612,2.0999609047532606e-155,0.0627477609346887
